Bernabei Code;Name;Current Price;Ordinary Price;Lowest Price 30 Days;Tags;Category;Last Checked;Link;Image URL
17007;Chardonnay Biologico LeBoem 2024;6,0;9,2;5,8;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.403818;https://www.bernabei.it/chardonnay-biologico-boem;https://www.bernabei.it/ARTICOLI200/S_10524.png
11940;Chardonnay Ca' Povolta 2024;4,9;5,3;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.451830;https://www.bernabei.it/chardonnay-trevenezie-ca-povolta;https://www.bernabei.it/ARTICOLI200/S_7608.png
9883;Vermentino Di Gallura Superiore Limosa 2024;7,8;12,3;7,2;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.530338;https://www.bernabei.it/vermentino-di-gallura-superiore-docg-limosa;https://www.bernabei.it/ARTICOLI200/S_6062.png
18725;Kikè Cantine Fina 2024;10,8;11,5;10,2;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.499895;https://www.bernabei.it/kike-cantine-fina;https://www.bernabei.it/ARTICOLI200/S_11651.png
1226;Shiraz Casale Del Giglio 2024;10,6;10,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.480144;https://www.bernabei.it/shiraz-casale-del-giglio;https://www.bernabei.it/ARTICOLI200/S_261.png
1534;Col Di Sasso Banfi 2024;6,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:12.580654;https://www.bernabei.it/col-di-sasso-banfi;https://www.bernabei.it/ARTICOLI200/S_636.png
1739;Chardonnay Jermann 2024;18,2;19,0;17,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.549981;https://www.bernabei.it/chardonnay-jermann;https://www.bernabei.it/ARTICOLI200/S_894.png
9843;Brunello Di Montalcino Banfi 2020;32,0;35,9;26,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.649956;https://www.bernabei.it/brunello-di-montalcino-docg-castello-banfi-9843;https://www.bernabei.it/ARTICOLI200/S_6058.png
1597;Il Bruciato Antinori 2024;25,7;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:12.627544;https://www.bernabei.it/il-bruciato-antinori;https://www.bernabei.it/ARTICOLI200/S_711.png
1353;Lagrein Abbazia Di Novacella 2024;13,5;;11,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:12.727218;https://www.bernabei.it/lagrein-abbazia-di-novacella-2024;https://www.bernabei.it/ARTICOLI200/S_403.png
1790615933555371770590542;Magnum Nero Di Troia Passera Scopaiola Masseria Spaccafico 2023 (Astucciato);22,8;;15,0;Codice sconto,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:08.386250;https://www.bernabei.it/nero-di-troia-passera-scopaiola-masseria-spaccafico-magnum;https://www.bernabei.it/ARTICOLI200/S_10959.png
1798;Amarone Classico Costasera Masi 2020;35,0;39,0;;Vini Biologici,Premiato,BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.677245;https://www.bernabei.it/amarone-classico-costasera-masi;https://www.bernabei.it/ARTICOLI200/S_970.png
1702;Trebbiano D'Abruzzo Biologico Cantina Tollo 2023;5,9;6,5;;Vini Biologici,BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.777473;https://www.bernabei.it/trebbiano-d-abruzzo-biologico-cantina-tollo;https://www.bernabei.it/ARTICOLI200/S_843.png
1748;Chianti Classico Poggio Degli Uberti 2023;5,9;10,7;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.802250;https://www.bernabei.it/chianti-classico-poggio-degli-uberti-2023;https://www.bernabei.it/ARTICOLI200/S_906.png
10545;Salice Salentino Riserva Poponessa La Pugliosa 2020;7,3;13,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.700135;https://www.bernabei.it/salice-salentino-riserva-dop-poponessa-la-pugliosa;https://www.bernabei.it/ARTICOLI200/S_6609.png
1713;Frascati Superiore Santa Passera 2024;7,5;9,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.601185;https://www.bernabei.it/frascati-superiore-santa-passera;https://www.bernabei.it/ARTICOLI200/S_855.png
1935;Salice Salentino Spioncello Masseria Spaccafico 2021;5,9;8,4;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.850042;https://www.bernabei.it/salice-salentino-spioncello-masseria-spaccafico-2021;https://www.bernabei.it/ARTICOLI200/S_2063.png
3037;Pettorosa Negroamaro Rosato Masseria Spaccafico 2024;6,1;8,8;5,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.863684;https://www.bernabei.it/pettorosa-negroamaro-rosato-masseria-spaccafico;https://www.bernabei.it/ARTICOLI200/S_2954.png
167152705336091770590544;Chardonnay Elena Walch 2024;12,3;;11,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:08.584970;https://www.bernabei.it/alto-adige-doc-chardonnay-elena-walch;https://www.bernabei.it/ARTICOLI200/S_9918.png
16582;Ribolla Orange Baloc 2022;7,7;12,9;7,2;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:12.928037;https://www.bernabei.it/ribolla-orange-dop-baloc;https://www.bernabei.it/ARTICOLI200/S_9835.png
12793;Nebbiolo Produttori Del Barbaresco 2023;16,0;;13,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:12.951547;https://www.bernabei.it/langhe-doc-nebbiolo-produttori-del-barbaresco;https://www.bernabei.it/ARTICOLI200/S_8259.png
3243;Sauvignon Albite J.Hütte 2025;16,3;;11,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:12.827683;https://www.bernabei.it/sauvignon-albite-j-hutte;https://www.bernabei.it/ARTICOLI200/S_3169.png
1581;Cirò Rosato Fattoria San Francesco 2025;6,6;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:12.977481;https://www.bernabei.it/ciro-rosato-fattoria-san-francesco;https://www.bernabei.it/ARTICOLI200/S_688.png
161213427500931770590544;Gewürztraminer St. Michael Eppan 2024;13,6;;12,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:08.699274;https://www.bernabei.it/gewurztraminer-st-michael-eppan-2024;https://www.bernabei.it/ARTICOLI200/S_733.png
1583;Chardonnay Inama 2024;10,5;12,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.027494;https://www.bernabei.it/chardonnay-inama-2024;https://www.bernabei.it/ARTICOLI200/S_690.png
1414;Vitiano Rosso Cabernet Sauvignon Falesco 2024;6,7;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:13.050251;https://www.bernabei.it/vitiano-rosso-cabernet-sauvignon-falesco;https://www.bernabei.it/ARTICOLI200/S_479.png
1323;Rosso Di Montalcino Banfi 2023;12,5;14,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.127460;https://www.bernabei.it/rosso-di-montalcino-banfi;https://www.bernabei.it/ARTICOLI200/S_362.png
7596;Renosu Rosso Dettori;11,5;;9,8;Vini Biologici,Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:13.177418;https://www.bernabei.it/renosu-rosso-dettori;https://www.bernabei.it/ARTICOLI200/S_5017.png
141818319255041770590544;Pinot Nero Abbazia Di Novacella 2024;14,5;;12,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:08.818737;https://www.bernabei.it/pinot-nero-abbazia-di-novacella-2024;https://www.bernabei.it/ARTICOLI200/S_483.png
1596;Verdicchio Dei Castelli di Jesi Classico Sartarelli 2024;7,8;11,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.070772;https://www.bernabei.it/verdicchio-dei-castelli-di-jesi-classico-sartarelli-2024;https://www.bernabei.it/ARTICOLI200/S_710.png
10496;Pinot Grigio Baloc 2024;6,9;9,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.149794;https://www.bernabei.it/pinot-grigio-dop-baloc;https://www.bernabei.it/ARTICOLI200/S_6588.png
1753;Santa Cristina Rosso Antinori 2024;8,5;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:13.227475;https://www.bernabei.it/santa-cristina-antinori;https://www.bernabei.it/ARTICOLI200/S_911.png
20080;Montefalco Rosso Tenuta Fontecaime 2022;7,5;11,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.101912;https://www.bernabei.it/montefalco-rosso-tenuta-fontecaime;https://www.bernabei.it/ARTICOLI200/S_12653.png
19335187245871770590544;Primitivo Balia Nera Masseria Spaccafico 2022;8,6;;6,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:08.940895;https://www.bernabei.it/primitivo-balia-nera-masseria-spaccafico-2022;https://www.bernabei.it/ARTICOLI200/S_2061.png
1402;Vermentino Di Gallura S'Éleme Cantina Del Vermentino 2024;8,2;9,4;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.250304;https://www.bernabei.it/vermentino-di-gallura-s-eleme-cantina-del-vermentino-2024;https://www.bernabei.it/ARTICOLI200/S_465.png
1627;Grechetto Poggio Belvedere 2024 Arnaldo Caprai;7,0;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:13.281481;https://www.bernabei.it/grechetto-poggio-belvedere-2024-arnaldo-caprai;https://www.bernabei.it/ARTICOLI200/S_751.png
9462;448 S.l.m. Bianco Girlan 2024;8,5;;8,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:13.334268;https://www.bernabei.it/448-s-l-m-bianco-girlan;https://www.bernabei.it/ARTICOLI200/S_6160.png
5345;Amarone Collezione Bertani 2022;20,5;26,9;19,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.381490;https://www.bernabei.it/amarone-collezione-bertani;https://www.bernabei.it/ARTICOLI200/S_4327.png
178710781775561770590546;Amarone Valpantena Bertani 2022;35,0;;28,1;Codice sconto,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:09.056806;https://www.bernabei.it/amarone-valpantena-bertani;https://www.bernabei.it/ARTICOLI200/S_957.png
1576;Cannonau Riserva Dimonios Sella & Mosca 2022;9,5;10,5;9,0;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.463211;https://www.bernabei.it/cannonau-riserva-dimonios-sella-mosca;https://www.bernabei.it/ARTICOLI200/S_681.png
7779;Cesanese Del Piglio Rospiglioso Falesco 2023;12,8;15,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.431009;https://www.bernabei.it/cesanese-del-piglio-docg-rospiglioso-falesco;https://www.bernabei.it/ARTICOLI200/S_5187.png
1922221085419521770590546;Cabernet Sauvignon Domaine de La Santoline 2024;10,8;;7,0;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:09.125498;https://www.bernabei.it/cabernet-sauvignon-domaine-de-la-santoline;https://www.bernabei.it/ARTICOLI200/S_11884.png
5370;Dolcetto D'Alba Della Marmora 2024;7,0;11,2;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.490704;https://www.bernabei.it/dolcetto-d-alba-della-marmora;https://www.bernabei.it/ARTICOLI200/S_4343.png
1544;Chianti Conti Serristori 2024;5,9;6,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.563258;https://www.bernabei.it/chianti-conti-serristori;https://www.bernabei.it/ARTICOLI200/S_647.png
8686;Barbera D'Asti Superiore La Luna e i Falò Vite Colte 2022;15,9;;13,5;Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:13.413419;https://www.bernabei.it/barbera-d-asti-superiore-docg-la-luna-e-i-falo-vite-colte;https://www.bernabei.it/ARTICOLI200/S_6187.png
1569;Frascati Terre Dei Grifi Fontana Candida 2024;5,9;6,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.640895;https://www.bernabei.it/frascati-terre-dei-grifi-fontana-candida-2024;https://www.bernabei.it/ARTICOLI200/S_674.png
1819;Vinnae Jermann 2024;17,5;18,0;16,9;Premiato,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.590903;https://www.bernabei.it/vinnae-jermann-2024;https://www.bernabei.it/ARTICOLI200/S_994.png
94665179626391770590546;Pinot Nero Patricia Girlan 2023;15,7;;12,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:09.268889;https://www.bernabei.it/alto-adige-doc-pinot-nero-patricia-girlan;https://www.bernabei.it/ARTICOLI200/S_6153.png
1320;Lambrusco Di Sorbara Amabile Contessa Matilde Cavicchioli;5,8;6,4;4,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.665729;https://www.bernabei.it/lambrusco-di-sorbara-amabile-contessa-matilde-cavicchioli;https://www.bernabei.it/ARTICOLI200/S_359.png
17894;Toscana Rosso Barbutino 2022;6,6;9,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.539639;https://www.bernabei.it/toscana-rosso-barbutino;https://www.bernabei.it/ARTICOLI200/S_10956.png
19428;Valpolicella Ripasso Superiore Cesari 2022;11,4;13,8;9,9;Vini Biologici,POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.713546;https://www.bernabei.it/valpolicella-ripasso-superiore-doc-cesari;https://www.bernabei.it/ARTICOLI200/S_12208.png
19224;Chardonnay Domaine de La Santoline 2024;8,5;10,8;6,4;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.744007;https://www.bernabei.it/chardonnay-domaine-de-la-santoline;https://www.bernabei.it/ARTICOLI200/S_11886.png
3160;Valpolicella Classico Platonico Bovaro 2024;7,2;8,9;6,9;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.763177;https://www.bernabei.it/valpolicella-classico-platonico-bovaro-2024;https://www.bernabei.it/ARTICOLI200/S_3109.png
1673;Gewürztraminer Elena Walch 2024;15,5;17,2;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.791819;https://www.bernabei.it/gewurztraminer-elena-walch-2024;https://www.bernabei.it/ARTICOLI200/S_805.png
1815;Pinot Grigio Jermann 2024;18,0;;16,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:13.813339;https://www.bernabei.it/pinot-grigio-jermann;https://www.bernabei.it/ARTICOLI200/S_990.png
8545;Pecorino I Sassi Umani Ronchi 2024;7,2;7,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.863615;https://www.bernabei.it/pecorino-umani-ronchi;https://www.bernabei.it/ARTICOLI200/S_6171.png
95111741179241770590548;Lagrein Cantina Tramin 2024;12,5;;11,4;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:09.515771;https://www.bernabei.it/alto-adige-doc-lagrein-tramin;https://www.bernabei.it/ARTICOLI200/S_6081.png
10497;Pinot Bianco Baloc 2024;6,9;9,8;6,4;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.913390;https://www.bernabei.it/pinot-bianco-dop-baloc;https://www.bernabei.it/ARTICOLI200/S_6589.png
69486316937711770590548;Montepulciano D'Abruzzo Malandrino Cataldi Madonna 2024;9,9;10,9;;Vini Biologici,BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-08 22:44:09.556596;https://www.bernabei.it/montepulciano-d-abruzzo-malandrino-cataldi-madonna;https://www.bernabei.it/ARTICOLI200/S_4713.png
1750;Chianti Classico Pèppoli Antinori 2024;14,5;;13,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:14.040917;https://www.bernabei.it/chianti-classico-peppoli-antinori;https://www.bernabei.it/ARTICOLI200/S_908.png
9567;Bolgheri Rosso Grattamacco 2024;20,9;25,5;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.064128;https://www.bernabei.it/bolgheri-rosso-doc-colle-massari;https://www.bernabei.it/ARTICOLI200/S_6111.png
4378;Riesling J.Hütte 2024;11,8;18,4;11,5;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.091273;https://www.bernabei.it/riesling-j-hutte-2024;https://www.bernabei.it/ARTICOLI200/S_3498.png
1722;Chianti Rufina Riserva Nipozzano Frescobaldi 2022;12,9;;;BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:14.116197;https://www.bernabei.it/chianti-rufina-riserva-nipozzano-frescobaldi;https://www.bernabei.it/ARTICOLI200/S_868.png
20199;Syrah Dufouleur Père et Fils 2024;7,9;12,8;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:13.990773;https://www.bernabei.it/syrah-dufouleur-pere-fils;https://www.bernabei.it/ARTICOLI200/S_12738.png
1069321445949301770590548;Barbera D'Asti Camp Du Rouss Coppo 2023;16,5;;12,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-08 22:44:09.699848;https://www.bernabei.it/barbera-d-asti-docg-camp-du-rouss-coppo;https://www.bernabei.it/ARTICOLI200/S_6716.png
20092;Tignanello Antinori 2022;130,0;;;Top Selection,Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:14.190567;https://www.bernabei.it/tignanello-antinori-2022;https://www.bernabei.it/ARTICOLI200/S_12662.png
2902;Sauvignon J.Hütte 2024;10,2;14,2;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.213379;https://www.bernabei.it/sauvignon-j-hutte;https://www.bernabei.it/ARTICOLI200/S_2869.png
10788;Primitivo Di Manduria Meloncella La Pugliosa 2023;7,8;13,6;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.240747;https://www.bernabei.it/primitivo-di-manduria-dop-meloncella-la-pugliosa;https://www.bernabei.it/ARTICOLI200/S_6792.png
20189;Muscadet Sèvre & Maine Sur Lie La Marinière 2023;8,9;14,9;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.014844;https://www.bernabei.it/muscadet-sevre-maine-sur-lie-la-mariniere;https://www.bernabei.it/ARTICOLI200/S_12730.png
6947;Pecorino Giulia Cataldi Madonna 2024;10,6;;9,9;Vini Biologici,Premiato,POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:14.316153;https://www.bernabei.it/pecorino-giulia-cataldi-madonna;https://www.bernabei.it/ARTICOLI200/S_4712.png
19896;Gewürztraminer Joseph Hofstätter 2024;13,9;16,0;;BEST PRICE,BEST PRICE,Special Price,È il prezzo più basso in 30 gg,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.263601;https://www.bernabei.it/gewurztraminer-joseph-hofstatter;https://www.bernabei.it/ARTICOLI200/S_12507.png
10498;Sauvignon Blanc Baloc 2024;9,9;;6,9;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:13.965708;https://www.bernabei.it/sauvignon-blanc-dop-baloc;https://www.bernabei.it/ARTICOLI200/S_6590.png
13395;Vigorello San Felice 2021;50,0;;;Spedizione gratuita,Premiato,BEST PRICE,BEST PRICE,È il prezzo più basso in 30 gg;/vino-online/;2026-02-09 06:50:14.163845;https://www.bernabei.it/vigorello-san-felice;https://www.bernabei.it/ARTICOLI200/S_8739.png
20197;Pecorino Mascoli 2024;6,4;7,5;6,2;POPULAR,POPULAR,Special Price,Prezzo più basso:,Prezzo ordinario:;/vino-online/;2026-02-09 06:50:14.291228;https://www.bernabei.it/pecorino-mascoli;https://www.bernabei.it/ARTICOLI200/S_12736.png
9507;Chardonnay Cantina Tramin 2024;11,7;;10,5;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:14.397374;https://www.bernabei.it/alto-adige-doc-chardonnay-tramin;https://www.bernabei.it/ARTICOLI200/S_6085.png
9497;Gewürztraminer Selida Cantina Tramin 2024;14,5;;12,2;POPULAR,POPULAR,Prezzo più basso:;/vino-online/;2026-02-09 06:50:14.424577;https://www.bernabei.it/alto-adige-doc-gewurztraminer-selida-tramin;https://www.bernabei.it/ARTICOLI200/S_6080.png
